hgvsg	cadd_consscore	cadd_rawscore	dbnsfp_bayesdel_add_af_rankscore	dbnsfp_bayesdel_no_af_rankscore	dbnsfp_bstatistic_converted_rankscore	dbnsfp_clinpred_rankscore	dbnsfp_dann_rankscore	dbnsfp_deogen2_rankscore	dbnsfp_eigen_raw_coding_rankscore	dbnsfp_eigen_pc_raw_coding_rankscore	dbnsfp_fathmm_converted_rankscore	dbnsfp_fathmm_mkl_coding_rankscore	dbnsfp_fathmm_xf_coding_rankscore	dbnsfp_genocanyon_rankscore	dbnsfp_gerp___rs_rankscore	dbnsfp_gm12878_fitcons_rankscore	dbnsfp_h1_hesc_fitcons_rankscore	dbnsfp_huvec_fitcons_rankscore	dbnsfp_integrated_fitcons_rankscore	dbnsfp_list_s2_rankscore	dbnsfp_lrt_converted_rankscore	dbnsfp_metalr_rankscore	dbnsfp_metarnn_rankscore	dbnsfp_metasvm_rankscore	dbnsfp_mpc_rankscore	dbnsfp_mutationassessor_rankscore	dbnsfp_mutationtaster_converted_rankscore	dbnsfp_phastcons_100way_vertebrate_rankscore	dbnsfp_phastcons_17way_primate_rankscore	dbnsfp_phastcons_30way_mammalian_rankscore	dbnsfp_phylop_100way_vertebrate_rankscore	dbnsfp_phylop_17way_primate_rankscore	dbnsfp_phylop_30way_mammalian_rankscore	dbnsfp_polyphen2_hdiv_rankscore	dbnsfp_polyphen2_hvar_rankscore	dbnsfp_primateai_rankscore	dbnsfp_provean_converted_rankscore	dbnsfp_revel_rankscore	dbnsfp_sift_converted_rankscore	dbnsfp_sift4g_converted_rankscore	dbnsfp_siphy_29way_logodds_rankscore	dbnsfp_siphy_29way_logodds_score	dbnsfp_vest4_rankscore	evs_grantham_score	mutdb_mutpred_score	gnomad_exome_af	gnomad_genome_af	civic_actionscore	civic_clinvar_cnt	exac_nontcga_af	exac_af	clinvar_accession	clinvar_sig	clinvar_origin	clinvar_name	clinvar_accession_0	clinvar_sig_0	clivar_origin_0	clinvar_name_0	clinvar_accession_1	clinvar_sig_1	clivar_origin_1	clinvar_name_1	clinvar_accession_2	clinvar_sig_2	clivar_origin_2	clinvar_name_2	clinvar_accession_3	clinvar_sig_3	clivar_origin_3	clinvar_name_3	dbnsfp_clinvar_sig
chr11:g.108099976C>T		6.199267	0.50538	0.4988	0.94984	0.63709	0.97801	0.38238	0.69212	0.76808	0.60854	0.82934	0.58366	0.74766	0.98675	0.61773	0.50148	0.67416	0.20391	0.65783	0.8433	0.64474	0.48387	0.60404	0.48929	0.59869	0.58761	0.71638	0.76049	0.45709	0.67604	0.4025	0.3763	0.53363	0.5672	0.48654	0.74821	0.42578	0.68238	0.58089	0.99629	20.6593	0.6895			3.98394e-06				1.883e-05	1.647e-05					RCV000484719	Uncertain significance	germline	not specified	RCV001049850	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV003168935	Uncertain significance	germline	Hereditary cancer-predisposing syndrome					Uncertain_significance
chr11:g.108099985C>T		5.754172	0.21212	0.40404	0.94984	0.51442	0.69161	0.34645	0.46593	0.48432	0.60973	0.38633	0.27461	0.74766	0.70563	0.61773	0.50148	0.67416	0.20391	0.67223	0.23776	0.65518	0.33858	0.63043	0.44758	0.43825	0.25398	0.26894	0.48361	0.3241	0.39234	0.4025	0.3763	0.40863	0.53406	0.23765	0.77391	0.2335	0.72154	0.76473	0.87553	17.4762	0.44761	155		3.98356e-06				9.415e-06	8.236e-06					RCV000220006	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV001064743	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)									Uncertain_significance
chr11:g.108099993A>G		5.771831	0.76629	0.8267	0.94984	0.52424	0.91886	0.52606	0.88004	0.9225	0.60111	0.94938	0.76358	0.74766	0.98675	0.61773	0.50148	0.67416	0.20391	0.67021	0.8433	0.73408	0.58772	0.73374	0.60311	0.74286	0.52935	0.71638	0.60418	0.5113	0.9118	0.94297	0.86526	0.90584	0.88582	0.55528	0.64478	0.61157	0.91255	0.92824	0.84955	16.6406	0.80278			3.98305e-06				9.415e-06	8.236e-06					RCV001016486	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV001207110	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)									Uncertain_significance
chr11:g.108099994A>C		4.311859	0.37253	0.72567	0.94984	0.30154	0.89085	0.45868	0.83793	0.88923	0.58897	0.95529	0.72094	0.74766	0.98675	0.61773	0.50148	0.67416	0.20391	0.74322	0.8433	0.70518	0.1884	0.67375	0.56619	0.62015	0.54805	0.71638	0.62547	0.54103	0.9118	0.94297	0.86526	0.90584	0.92359	0.56345	0.76254	0.69696	0.91255	0.92824	0.84955	16.6406	0.75374			7.56737e-05	3.18492e-05			7.532e-05	7.413e-05					RCV000120147	Uncertain significance	germline	not specified	RCV000165208	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV000205193	Conflicting interpretations of pathogenicity	germline	Ataxia-telangiectasia syndrome (AT)	RCV000656755	Uncertain significance	germline	not provided	Conflicting_interpretations_of_pathogenicity
chr11:g.108099999A>G	7	1.817958	0.68368	0.67967	0.94984	0.38833	0.42168	0.48341	0.59696	0.67215	0.60236	0.88116	0.66041	0.74766	0.98675	0.61773	0.50148	0.67416	0.20391	0.63872	0.8433	0.55286	0.49679	0.5449	0.1876	0.67893	0.51612	0.71638	0.79791	0.86279	0.74796	0.94297	0.86526	0.40395	0.38116	0.6219	0.5711	0.49555	0.40573	0.57104	0.84955	16.6406	0.66016			3.98286e-06										RCV000204864	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV000222447	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV001762450	Uncertain significance	germline	Familial cancer of breast	RCV001781613	Uncertain significance	germline	not provided	Uncertain_significance
chr11:g.108100002C>A		4.665266	0.09378	0.53497	0.94984	0.17589	0.65021	0.34965	0.80586	0.86219	0.59037	0.74572	0.63575	0.74766	0.98675	0.97443	0.50148	0.67416	0.92422	0.50404	0.53742	0.70592	0.01899	0.68305	0.57106	0.67151	0.41409	0.71638	0.73285	0.86279	0.68783	0.4025	0.3763	0.64738	0.59497	0.54762	0.51646	0.45073	0.34621	0.4912	0.99629	20.6593	0.61172			0.000123532	0.000127608			0.0001695	0.0001483					RCV000159724	Uncertain significance	germline	not provided	RCV000229615	Likely benign	germline	Ataxia-telangiectasia syndrome (AT)	RCV000445811	Conflicting interpretations of pathogenicity	germline	Hereditary cancer-predisposing syndrome	RCV000764933	Uncertain significance	unknown	Familial cancer of breast	Conflicting_interpretations_of_pathogenicity
chr11:g.108100002C>T		10.626753	0.98345	0.98317	0.94984		0.8626		0.99223	0.99351		0.71714	0.18425	0.74766	0.98675	0.97443	0.50148	0.67416	0.92422		0.53742						0.81001	0.71638	0.73285	0.86279	0.68783	0.4025	0.3763								0.99629	20.6593	0.98065			3.98489e-06					8.237e-06					RCV000129559	Pathogenic	germline	Hereditary cancer-predisposing syndrome	RCV001194302	Likely pathogenic	germline	Familial cancer of breast	RCV001857440	Pathogenic	germline	Ataxia-telangiectasia syndrome (AT)	RCV002492495	Likely pathogenic	unknown	Familial cancer of breast	Pathogenic/Likely_pathogenic
chr11:g.108100009T>C	7	2.601843	0.29634	0.54218	0.94984	0.23083	0.91198	0.28595	0.61524	0.67717	0.60734	0.77764	0.50925	0.74766	0.98675	0.97443	0.50148	0.67416	0.92422	0.52631	0.52346	0.67111	0.36804	0.70318	0.28405	0.40313	0.38141	0.71638	0.79791	0.86279	0.60757	0.62972	0.56114	0.60733	0.59497	0.698	0.67705	0.35948	0.3631	0.64786	0.505	11.642	0.69913			7.96857e-06	9.58405e-05									RCV000166129	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000200635	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV000585916	Uncertain significance	germline	not provided	RCV000767895	Uncertain significance	germline	Familial cancer of breast	Uncertain_significance
chr11:g.108100011A>C		3.545001	0.61688	0.66084	0.94984	0.35397	0.77757	0.32541	0.59991	0.62227	0.64264	0.73593	0.4856	0.51787	0.64894	0.97443	0.50148	0.67416	0.92422	0.64723	0.62929	0.65299	0.42697	0.63308	0.39314	0.46772	0.39541	0.71638	0.85391	0.70432	0.57825	0.94297	0.27654	0.49993	0.5587	0.44791	0.62863	0.48915	0.24955	0.60337	0.38578	9.5684	0.77319			1.19536e-05				1.883e-05	1.647e-05					RCV000777650	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000818439	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)									Uncertain_significance
chr11:g.108100018T>C		5.720097	0.69338	0.75537	0.94984	0.62888	0.8678	0.44203	0.8775	0.9146	0.59717	0.9853	0.75345	0.74766	0.98675	0.97443	0.50148	0.67416	0.92422	0.54988	0.53742	0.74143	0.74563	0.7647	0.60001	0.73131	0.42875	0.71638	0.97212	0.86279	0.79291	0.62972	0.56114	0.77913	0.75168	0.63474	0.74742	0.70924	0.72154	0.92824	0.84955	16.6407	0.95608			3.98505e-06				9.415e-06	8.237e-06	RCV002435594	Uncertain significance	germline	Hereditary cancer-predisposing syndrome																	
chr11:g.108100027A>G	7	4.788545	0.45405	0.66064	0.94984	0.42442	0.80936	0.47056	0.60017	0.60138	0.59851	0.79135	0.419	0.74766	0.5901	0.97443	0.50148	0.67416	0.92422	0.71908	0.42656	0.64193	0.4489	0.70683	0.55987	0.59519	0.30771	0.35821	0.97212	0.86279	0.34941	0.94297	0.86526	0.59353	0.58472	0.636	0.83292	0.52472	0.3775	0.51421	0.55629	12.5606	0.79792			1.59439e-05										RCV001305659	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV002322208	Uncertain significance	germline	Hereditary cancer-predisposing syndrome									Uncertain_significance
chr11:g.108100041G>A		6.532212	0.72729	0.72376	0.94984	0.66011	0.9735	0.54056	0.83578	0.89209	0.60236	0.99884	0.73704	0.74766	0.93663	0.97443	0.50148	0.67416	0.92422	0.75551	0.8433	0.74253	0.56226	0.69672	0.53316	0.75187	0.58761	0.71638	0.62547	0.86279	0.9415	0.7674	0.70785	0.90584	0.92359	0.56271	0.67241	0.48592	0.59928	0.92824	0.98179	20.1766	0.92667			3.99119e-06					8.237e-06					RCV000204104	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV001019324	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV001721018	Uncertain significance	germline	not provided					Uncertain_significance
chr11:g.108100042C>G		6.304059	0.52043	0.69814	0.94984	0.52367	0.8446	0.54056	0.81943	0.86884	0.58468	0.99558	0.72675	0.74766	0.93663	0.97443	0.50148	0.67416	0.92422	0.7048	0.8433	0.75173	0.53453	0.75309	0.53958	0.75187	0.58761	0.71638	0.57271	0.86279	0.77822	0.4025	0.3763	0.90584	0.88582	0.53367	0.68298	0.46781	0.5748	0.92824	0.98179	20.1766	0.8266			3.99444e-06				1.883e-05	1.647e-05					RCV000469916	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV000567717	Uncertain significance	germline	Hereditary cancer-predisposing syndrome									Uncertain_significance
chr11:g.108106395A>G			0.86228	0.86046	0.94984		0.60412		0.98904	0.98618		0.89642		0.74766	0.85714	0.03488	0.03468	0.03346	0.0286								0.81001	0.71638	0.61781	0.65909	0.90412	0.84096	0.94714								0.81196	16.1251				4.00147e-06																										
chr11:g.108106427T>A	8	10.767115	0.98345	0.98317	0.94984		0.48527		0.92672	0.90538		0.84463	0.35149	0.74766	0.85714	0.61773	0.39905	0.64102	0.20391		0.62929						0.81001	0.71638	0.73285	0.86279	0.80687	0.47794	0.64695								0.81196	16.1251	0.95139			3.98241e-06					8.237e-06					RCV000570543	Pathogenic	germline	Hereditary cancer-predisposing syndrome	RCV001858239	Pathogenic	germline	Ataxia-telangiectasia syndrome (AT)									Pathogenic
chr11:g.108106428A>T	7	3.736405	0.75151	0.74827	0.94984	0.51724	0.91972	0.33869	0.58637	0.56309	0.62051	0.47757	0.42967	0.46732	0.37806	0.61773	0.39905	0.64102	0.20391	0.57669	0.62929	0.72522	0.54383	0.71466	0.55009	0.74286	0.39859	0.71638	0.73285	0.86279	0.42348	0.09635	0.24218	0.90584	0.8111	0.60776	0.48184	0.65126	0.5748	0.66756	0.36584	9.2288	0.68169			3.98235e-06				9.416e-06	8.237e-06																					
chr11:g.108106444A>T	7	4.757054	0.12598	0.397	0.94984	0.29081	0.70523	0.31817	0.6654	0.70041	0.61443	0.60917	0.51867	0.74766	0.85714	0.61773	0.39905	0.64102	0.20391	0.33277	0.43413	0.62212	0.29825	0.6088	0.36731	0.57047	0.27925	0.71638	0.79791	0.86279	0.62904	0.84096	0.94714	0.50421	0.50617	0.21372	0.36385	0.33137	0.42783	0.54541	0.81196	16.1251	0.36779			2.78611e-05				3.766e-05	3.295e-05					RCV000165713	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000462735	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV001582654	Uncertain significance	germline	not provided					Uncertain_significance
chr11:g.108106446del																																														3.98029e-06										RCV000130118	Pathogenic	germline	Hereditary cancer-predisposing syndrome	RCV000478446	Pathogenic/Likely pathogenic	germline	not provided	RCV000627887	Pathogenic	germline	Ataxia-telangiectasia syndrome (AT)	RCV001258116	Pathogenic	germline	Ataxia-telangiectasia syndrome (AT)	
chr11:g.108106450del																																														3.98e-06				9.415e-06	8.237e-06					RCV000255124	Likely pathogenic	germline	not provided	RCV000580692	Pathogenic	germline	Hereditary cancer-predisposing syndrome	RCV001206728	Pathogenic	germline	Ataxia-telangiectasia syndrome (AT)					
chr11:g.108106454A>G	7	5.33774	0.25664	0.56113	0.94984	0.51631	0.93368	0.48278	0.78592	0.79952	0.59037	0.50887	0.43493	0.74766	0.85714	0.61773	0.39905	0.64102	0.20391	0.52285	0.62929	0.72506	0.53367	0.7976	0.49686	0.70002	0.34863	0.71638	0.63387	0.86279	0.6618	0.84096	0.94714	0.70673	0.64641	0.24821	0.72471	0.47281	0.539	0.92824	0.81196	16.1251	0.69213			3.18372e-05				2.825e-05	2.471e-05					RCV000457000	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV000572205	Uncertain significance	germline	Hereditary cancer-predisposing syndrome									Uncertain_significance
chr11:g.108106457C>G	8	9.99765	0.98769	0.98747	0.94984		0.55839		0.98723	0.98442		0.88484	0.3131	0.74766	0.85714	0.61773	0.39905	0.64102	0.20391		0.31331						0.81001	0.71638	0.54645	0.65909	0.79318	0.26987	0.45946								0.97546	20.0333	0.90818			3.97975e-06										RCV000657718	Likely pathogenic	germline	not provided	RCV001021461	Pathogenic	germline	Hereditary cancer-predisposing syndrome	RCV001054804	Pathogenic	germline	Ataxia-telangiectasia syndrome (AT)					Pathogenic/Likely_pathogenic
chr11:g.108106460C>T	7	0.171328	0.15624	0.33626	0.94984	0.01661	0.13373	0.23059	0.2017	0.23234	0.59983	0.28567	0.13367	0.4222	0.28568	0.99946	0.39905	0.64102	0.98901	0.36463	0.20528	0.37265	0.07082	0.22998	0.15586	0.24966	0.08975	0.31287	0.43643	0.44423	0.24706	0.26987	0.178	0.02946	0.1009	0.1672	0.04694	0.16972	0.03776	0.08535	0.22691	6.7542	0.32812			3.97972e-06	3.1841e-05				8.237e-06					RCV000218402	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000679114	Uncertain significance	germline	not provided	RCV000705567	Uncertain significance	unknown	Ataxia-telangiectasia syndrome (AT)					Uncertain_significance
chr11:g.108106463A>G	7	-2.896999	0.03253	0.11969	0.94984	0.00309	0.00343	0.21364	0.01241	0.02517	0.57575	0.23469	0.06386	0.39577	0.10143	0.99946	0.39905	0.64102	0.98901	0.276	0.13657	0.24945	0.01167	0.27105	0.1111	0.01458	0.08975	0.3421	0.37106	0.36666	0.31651	0.01012	0.06313	0.02946	0.11217	0.08128	0.06253	0.11924	0.02412	0.16086	0.30827	8.2422	0.08646			3.97953e-06										RCV000575108	Likely benign	germline	Hereditary cancer-predisposing syndrome	RCV001348023	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)									Conflicting_interpretations_of_pathogenicity
chr11:g.108106463A>T	7	0.878946	0.33081	0.32165	0.94984	0.12227	0.25381	0.25913	0.06344	0.07283	0.55439	0.3036	0.16132	0.39577	0.10143	0.99946	0.39905	0.64102	0.98901	0.39806	0.13657	0.48568	0.22049	0.51905	0.31589	0.33814	0.08975	0.3421	0.37106	0.36666	0.31651	0.01012	0.06313	0.30041	0.41396	0.11945	0.39503	0.37187	0.49117	0.69154	0.30827	8.2422	0.25745			3.97953e-06										RCV000159666	Uncertain significance	germline	not provided	RCV000543356	Likely benign	germline	Ataxia-telangiectasia syndrome (AT)	RCV001021590	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV001193630	Uncertain significance	germline	not specified	Uncertain_significance
chr11:g.108106465G>A	7	-0.264678	0.10491	0.31457	0.94984	0.05359	0.19976	0.3032	0.12549	0.16031	0.58468	0.31426	0.17389	0.40007	0.16811	0.99946	0.39905	0.64102	0.98901	0.34608	0.34414	0.2818	0.10638	0.13386	0.17385	0.23787	0.08975	0.71638	0.38403	0.35955	0.3715	0.50648	0.78918	0.09854	0.13708	0.14266	0.16799	0.28662	0.06482	0.07919	0.10619	4.357	0.12484		-1.0	1.59182e-05				1.883e-05	1.647e-05					RCV000120157	not provided	germline	not specified	RCV000476735	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV000571088	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000764934	Uncertain significance	unknown	Familial cancer of breast	Uncertain_significance
chr11:g.108106483G>C	7	5.38924	0.7658	0.76275	0.94984	0.74442	0.67744	0.46405	0.78405	0.77607	0.71187	0.79864	0.65476	0.74766	0.59248	0.99946	0.39905	0.98432	0.98901	0.63049	0.62929	0.82144	0.66648	0.84637	0.57135	0.76081	0.52935	0.71638	0.49496	0.56301	0.70418	0.50648	0.78918	0.77913	0.71741	0.47184	0.74821	0.75889	0.68238	0.92824	0.68508	14.665	0.84298		-1.0	3.97861e-06				9.415e-06	8.237e-06					RCV000544410	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV001022013	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV003148772	Uncertain significance	germline	not provided					Uncertain_significance
chr11:g.108106484A>G	7	5.892196	0.81979	0.81747	0.94984	0.77145	0.89885	0.56129	0.85272	0.87788	0.72348	0.90319	0.77998	0.74766	0.85714	0.99946	0.39905	0.98432	0.98901	0.61284	0.62929	0.81493	0.73983	0.83063	0.58996	0.76081	0.54805	0.71638	0.52385	0.56301	0.91332	0.84096	0.94714	0.65571	0.62898	0.39554	0.76174	0.84183	0.56456	0.92824	0.81196	16.1251	0.82057			3.97852e-06	3.18431e-05			9.415e-06	8.237e-06																					
chr11:g.108106487G>A	7	-0.18312	0.26214	0.25223	0.94984	0.00278	0.01142	0.21521	0.13268	0.19729	0.48142	0.39874	0.25555	0.41205	0.21647	0.99946	0.39905	0.64102	0.98901	0.21331	0.35041	0.233	0.11623	0.31959	0.23972	0.08473	0.29429	0.71638	0.57723	0.55118	0.4183	0.15956	0.06822	0.02946	0.06944	0.24128	0.07444	0.23065	0.00964	0.02429	0.47746	11.162	0.18239			3.97848e-06				9.415e-06	8.237e-06					RCV000567429	Likely benign	germline	Hereditary cancer-predisposing syndrome	RCV001045775	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)									Conflicting_interpretations_of_pathogenicity
chr11:g.108106490G>A	7	4.674733	0.50395	0.51253	0.94984	0.4129	0.71645	0.40924	0.90478	0.93962	0.61443	0.92083	0.76796	0.74766	0.85714	0.99946	0.39905	0.98432	0.98901	0.4704	0.8433	0.74944	0.58353	0.72679	0.52632	0.74286	0.58761	0.71638	0.69303	0.86279	0.96625	0.50648	0.78918	0.90584	0.79672	0.56363	0.41618	0.61616	0.43708	0.92824	0.97546	20.0333	0.76203			7.95729e-06										RCV000545301	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV000568408	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV002244995	Uncertain significance	germline	not provided					Uncertain_significance
chr11:g.108106492A>G	7	4.105992	0.39826	0.3901	0.94984	0.41417	0.7782	0.33492	0.64099	0.71338	0.58897	0.90319	0.76796	0.74766	0.85714	0.99946	0.39905	0.64102	0.98901	0.61284	0.62929	0.54005	0.50378	0.66411	0.26821	0.41143	0.34603	0.71638	0.73285	0.86279	0.91332	0.84096	0.94714	0.41373	0.42346	0.4074	0.37566	0.45763	0.46513	0.62352	0.81196	16.1251	0.40364			3.97858e-06										RCV000129853	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000481981	Uncertain significance	germline	not provided	RCV000703116	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)					Uncertain_significance
chr11:g.108106498C>G	7	4.791136	0.82332	0.82105	0.94984	0.50553	0.90852	0.52758	0.6339	0.58934	0.77843	0.50927	0.3844	0.42101	0.29842	0.99946	0.39905	0.64102	0.98901	0.68653	0.62929	0.84175	0.60906	0.84163	0.54196	0.76081	0.39532	0.31653	0.65344	0.56301	0.31493	0.26987	0.45946	0.90584	0.92359	0.61856	0.42191	0.79583	0.56456	0.92824	0.36106	9.1477	0.83066			3.97874e-06																										
chr11:g.108106504A>G	7	6.043858	0.84838	0.8464	0.94984	0.85055	0.96204	0.33946	0.87671	0.90419	0.59583	0.90319	0.76796	0.74766	0.85714	0.99946	0.39905	0.64102	0.98901	0.67973	0.8433	0.74626	0.68677	0.76524	0.60466	0.75187	0.54805	0.71638	0.65344	0.86279	0.91332	0.84096	0.94714	0.90584	0.92359	0.61363	0.50337	0.71946	0.63226	0.92824	0.81196	16.1251	0.84817				3.1841e-05									RCV000131655	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV001064963	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)									Uncertain_significance
chr11:g.108106511_108106514del																																														3.97867e-06					8.236e-06																					
chr11:g.108106534T>G	7	4.084044	0.83437	0.83222	0.94984	0.84455	0.37544	0.4783	0.76972	0.79653	0.59449	0.98107	0.87309	0.74766	0.85714	0.99946	0.39905	0.64102	0.98901	0.61924	0.8433	0.70827	0.79902	0.66971	0.58019	0.74286	0.81001	0.71638	0.91618	0.86279	0.79607	0.47794	0.64695	0.77913	0.72001	0.40599	0.81985	0.82686	0.2852	0.92824	0.81196	16.1251	0.89353				3.1835e-05									RCV000562328	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV000795181	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV002255462	Uncertain significance	germline	not provided					Uncertain_significance
chr11:g.108106542_108106546del																																														3.97864e-06										RCV000122852	Pathogenic/Likely pathogenic	unknown	Ataxia-telangiectasia syndrome (AT)	RCV000164941	Pathogenic	germline	Hereditary cancer-predisposing syndrome	RCV000484842	Pathogenic/Likely pathogenic	germline	not provided					
chr11:g.108106543T>C	7	2.463797	0.45324	0.44594	0.94984	0.27877	0.37122	0.32937	0.32727	0.35722	0.6061	0.5643	0.42969	0.43304	0.36041	0.99946	0.39905	0.64102	0.98901	0.27137	0.45977	0.50421	0.34372	0.48899	0.20459	0.66415	0.23243	0.71638	0.91618	0.86279	0.23476	0.47794	0.64695	0.09854	0.15521	0.41546	0.48687	0.29403	0.4691	0.66756	0.19511	6.1478	0.4552			7.95735e-06				9.415e-06	8.236e-06					RCV000813036	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV001023049	Uncertain significance	germline	Hereditary cancer-predisposing syndrome	RCV001355011	Likely benign	unknown	Carcinoma of colon (CRC)					Uncertain_significance
chr11:g.108106550A>G	7	2.090379	0.32359	0.5004	0.94984	0.40663	0.41442	0.24974	0.40944	0.47596	0.59717	0.79615	0.49409	0.74766	0.52967	0.99946	0.39905	0.64102	0.98901	0.56114	0.4544	0.47909	0.34528	0.49825	0.19365	0.45938	0.36211	0.71638	0.76049	0.86279	0.67349	0.84096	0.94714	0.20732	0.18783	0.35641	0.40082	0.3358	0.17183	0.53072	0.56188	12.6629	0.41656			3.97886e-06						RCV001369411	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)																	Uncertain_significance
chr11:g.108114678A>G			0.73201	0.72851	0.9494		0.37438		0.94955	0.89677		0.71814		0.42595	0.81386	0.03792	0.03266	0.02979	0.03765								0.81001	0.71638	0.3727	0.34213	0.69769	0.84096	0.94714								0.76357	15.5992				6.56573e-06						RCV002666548	Likely pathogenic	germline	Ataxia-telangiectasia syndrome (AT)																	
chr11:g.108114709C>G	7	1.75521	0.17163	0.35814	0.9494	0.20353	0.5341	0.38733	0.39277	0.43747	0.26301	0.59429	0.46954	0.37148	0.58089	0.7944	0.6058	0.67416	0.46895	0.51943	0.3157	0.28445	0.31907	0.14761	0.15782	0.51138	0.25628	0.71638	0.66497	0.48746	0.4894	0.4025	0.45946	0.17786	0.18783	0.33481	0.37566	0.13647	0.46513	0.4912	0.56814	12.7736	0.58031	32		4.18141e-06	3.31543e-05			9.421e-06	8.242e-06					RCV000467265	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV000579672	Uncertain significance	germline	Hereditary cancer-predisposing syndrome									Uncertain_significance
chr11:g.108114715C>G	7	3.252957	0.43803	0.53213	0.9494	0.53221	0.43375	0.46759	0.53856	0.55822	0.24285	0.55661	0.3918	0.4811	0.58089	0.7944	0.50148	0.67416	0.46895	0.49436	0.55875	0.31072	0.4713	0.23616	0.29105	0.63811	0.38794	0.33488	0.85391	0.48746	0.42511	0.4025	0.45946	0.42056	0.39956	0.28461	0.74269	0.33359	0.50132	0.49663	0.77429	15.7157	0.50237			4.1058e-06																										
chr11:g.108114721C>A	7	1.634609	0.16194	0.15164	0.9494	0.23707	0.23988	0.31696	0.35433	0.43348	0.20255	0.34265	0.28211	0.31959	0.56724	0.7944	0.50148	0.67416	0.46895	0.36808	0.25174	0.12147	0.27608	0.26573	0.17954	0.1584	0.20412	0.71638	0.69303	0.38232	0.59028	0.4025	0.45946	0.02946	0.04355	0.20503	0.18459	0.23913	0.13971	0.03152	0.27492	7.6468	0.12913			4.06184e-06				9.42e-06	8.24e-06					RCV000479337	Uncertain significance	germline	not provided	RCV000555249	Uncertain significance	germline	Ataxia-telangiectasia syndrome (AT)	RCV000772112	Uncertain significance	germline	Hereditary cancer-predisposing syndrome					Uncertain_significance
